name,link,Default Branch,SHA,Stargazers Count,Forks Count,Maven,Gradle,Travis CI,Github Actions
alibaba/freeline,https://github.com/alibaba/freeline,master,818e5de64f630a4c506499d7208b761061cb9d1f,5489,637,,build.gradle;freeline-databinding-cli/build.gradle;freeline-gradle-plugin/bintray.gradle;freeline-gradle-plugin/build.gradle;freeline-runtime-no-op/bintray.gradle;freeline-runtime-no-op/build.gradle;freeline-runtime/bintray.gradle;freeline-runtime/build.gradle;freeline-sample/PureJavaLib/build.gradle;freeline-sample/ThirdParty/payment/build.gradle;freeline-sample/ThirdParty/share/build.gradle;freeline-sample/app/build.gradle;freeline-sample/common/build.gradle;freeline-sample/resources/build.gradle;freeline-studio-plugin/build.gradle;settings.gradle;,,
crazyandcoder/citypicker,https://github.com/crazyandcoder/citypicker,master,c2884385c68326cdf114165ddb12a9ba0cb8f15d,3108,639,,app/build.gradle;build.gradle;citypickerview/build.gradle;lib_citydata/build.gradle;settings.gradle;,,
dinuscxj/LoadingDrawable,https://github.com/dinuscxj/LoadingDrawable,master,db4ceb6b90cabee18f33f89e04f6bb3a7a0b1f64,4048,639,,app/build.gradle;build.gradle;library/build.gradle;settings.gradle;,,
gf-huanchupk/SpringBootLearning,https://github.com/gf-huanchupk/SpringBootLearning,master,30edc0ee4eac7f955e079d2b6489eb4396ff91ab,857,640,springboot-actuator-prometheus/pom.xml;springboot-admin/admin-client/pom.xml;springboot-admin/admin-server/pom.xml;springboot-admin/sc-admin-client/pom.xml;springboot-admin/sc-admin-server/pom.xml;springboot-admin/sc-eureka-server/pom.xml;springboot-apollo/pom.xml;springboot-cache/pom.xml;springboot-config/pom.xml;springboot-custom-starter/hello-spring-boot-starter-autoconfigurer/pom.xml;springboot-custom-starter/hello-spring-boot-starter-test/pom.xml;springboot-custom-starter/hello-spring-boot-starter/pom.xml;springboot-docker/pom.xml;springboot-elasticsearch/pom.xml;springboot-elk/pom.xml;springboot-first-application/pom.xml;springboot-jsr303/pom.xml;springboot-jwt/pom.xml;springboot-logging/pom.xml;springboot-mybatis/pom.xml;springboot-profile/pom.xml;springboot-rabbitmq/pom.xml;springboot-rocketmq-message/pom.xml;springboot-seata/sbm-account-service/pom.xml;springboot-seata/sbm-business-service/pom.xml;springboot-seata/sbm-order-service/pom.xml;springboot-seata/sbm-storage-service/pom.xml;springboot-security-oauth2-jwt/jwt-authserver/pom.xml;springboot-security-oauth2-jwt/jwt-resourceserver/pom.xml;springboot-security-oauth2/pom.xml;springboot-security/pom.xml;,,,
gz-yami/mall4j,https://github.com/gz-yami/mall4j,master,8e0a48b563aed67358d907ce4aeff7ff9be1a42e,2373,642,pom.xml;yami-shop-admin/pom.xml;yami-shop-api/pom.xml;yami-shop-bean/pom.xml;yami-shop-common/pom.xml;yami-shop-quartz/pom.xml;yami-shop-security/pom.xml;yami-shop-security/yami-shop-security-admin/pom.xml;yami-shop-security/yami-shop-security-api/pom.xml;yami-shop-security/yami-shop-security-common/pom.xml;yami-shop-service/pom.xml;yami-shop-sys/pom.xml;,,,
aws-samples/aws-big-data-blog,https://github.com/aws-samples/aws-big-data-blog,master,493d2752ae079745266a1017e21fee501f76d99d,881,643,aws-blog-elasticsearch-cascading-commoncrawl/commoncrawl.cascading.elasticsearch/pom.xml;aws-blog-event-driven-batch-analytics/pom.xml;aws-blog-firehose-lambda/kinesisFirehose/pom.xml;aws-blog-hbase-on-emr/hbase-connector/pom.xml;aws-blog-jobserver-emr/pom.xml;aws-blog-kinesis-beanstalk-workers/pom.xml;aws-blog-kinesis-data-visualization/KinesisApplication/pom.xml;aws-blog-kinesis-data-visualization/TwitterProducer/pom.xml;aws-blog-kinesis-producer-library/pom.xml;aws-blog-kinesis-storm-clickstream-app/pom.xml;aws-blog-mirth-healthcare-hub/mirth-aws-dicom-app/pom.xml;aws-blog-mirth-healthcare-hub/mirth-aws-sample-app/pom.xml;aws-blog-real-time-in-memory-oltp-and-analytics-with-apache-ignite/pom.xml;aws-blog-s3-index-with-lambda-ddb/s3-log-generator/pom.xml;aws-blog-sparkstreaming-from-kafka/pom.xml;aws-blog-titan-graph-database/pom.xml;aws-blog-vpcflowlogs-athena-quicksight/PartitioningFunction/pom.xml;,,aws-blog-kinesis-data-visualization/Globe/node_modules/express/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/express/node_modules/buffer-crc32/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/express/node_modules/commander/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/express/node_modules/connect/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/express/node_modules/connect/node_modules/cookie/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/express/node_modules/connect/node_modules/formidable/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/express/node_modules/cookie/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/express/node_modules/mkdirp/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/constantinople/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/constantinople/node_modules/uglify-js/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/constantinople/node_modules/uglify-js/node_modules/optimist/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/constantinople/node_modules/uglify-js/node_modules/source-map/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/constantinople/node_modules/uglify-js/node_modules/uglify-to-browserify/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/mkdirp/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/mkdirp/node_modules/minimist/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/monocle/node_modules/readdirp/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/monocle/node_modules/readdirp/examples/node_modules/event-stream/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/monocle/node_modules/readdirp/examples/node_modules/event-stream/node_modules/duplexer/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/monocle/node_modules/readdirp/examples/node_modules/event-stream/node_modules/map-stream/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/monocle/node_modules/readdirp/examples/node_modules/event-stream/node_modules/split/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/monocle/node_modules/readdirp/examples/node_modules/event-stream/node_modules/split/node_modules/through/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/monocle/node_modules/readdirp/examples/node_modules/event-stream/node_modules/through/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/monocle/node_modules/readdirp/examples/node_modules/tap-stream/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/monocle/node_modules/readdirp/examples/node_modules/tap-stream/node_modules/through/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/monocle/node_modules/readdirp/node_modules/minimatch/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/transformers/node_modules/promise/node_modules/is-promise/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/transformers/node_modules/uglify-js/node_modules/optimist/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/transformers/node_modules/uglify-js/node_modules/source-map/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/void-elements/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/with/node_modules/uglify-js/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/with/node_modules/uglify-js/node_modules/optimist/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/with/node_modules/uglify-js/node_modules/source-map/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/jade/node_modules/with/node_modules/uglify-js/node_modules/uglify-to-browserify/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/engine.io/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/engine.io/node_modules/engine.io-parser/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/engine.io/node_modules/engine.io-parser/node_modules/after/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/engine.io/node_modules/engine.io-parser/node_modules/base64-arraybuffer/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/engine.io/node_modules/engine.io-parser/node_modules/utf8/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/engine.io/node_modules/ws/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/engine.io/node_modules/ws/node_modules/commander/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-adapter/node_modules/socket.io-parser/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-adapter/node_modules/socket.io-parser/node_modules/json3/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/node_modules/component-emitter/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/node_modules/engine.io-client/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/node_modules/engine.io-client/node_modules/engine.io-parser/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/node_modules/engine.io-client/node_modules/engine.io-parser/node_modules/after/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/node_modules/engine.io-client/node_modules/engine.io-parser/node_modules/base64-arraybuffer/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/node_modules/engine.io-client/node_modules/engine.io-parser/node_modules/utf8/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/node_modules/engine.io-client/node_modules/ws/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/node_modules/engine.io-client/node_modules/ws/node_modules/commander/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/node_modules/socket.io-parser/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-client/node_modules/socket.io-parser/node_modules/json3/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-parser/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-parser/node_modules/component-emitter/.travis.yml;aws-blog-kinesis-data-visualization/Globe/node_modules/socket.io/node_modules/socket.io-parser/node_modules/json3/.travis.yml;,
spinnaker/echo,https://github.com/spinnaker/echo,master,2251c066534cc08b964d014eaa0c75ea9fe75b1b,67,643,,build.gradle;echo-api-tck/echo-api-tck.gradle;echo-api/echo-api.gradle;echo-artifacts/echo-artifacts.gradle;echo-bom/echo-bom.gradle;echo-core/echo-core.gradle;echo-model/echo-model.gradle;echo-notifications/echo-notifications.gradle;echo-pipelinetriggers/echo-pipelinetriggers.gradle;echo-plugins-test/echo-plugins-test.gradle;echo-pubsub-aws/echo-pubsub-aws.gradle;echo-pubsub-core/echo-pubsub-core.gradle;echo-pubsub-google/echo-pubsub-google.gradle;echo-rest/echo-rest.gradle;echo-scheduler/echo-scheduler.gradle;echo-telemetry/echo-telemetry.gradle;echo-test/echo-test.gradle;echo-web/echo-web.gradle;echo-webhooks/echo-webhooks.gradle;gradle/kotlin.gradle;settings.gradle;,,.github/workflows/build.yml;.github/workflows/pr.yml;.github/workflows/release.yml;
spring2go/oauth2lab,https://github.com/spring2go/oauth2lab,master,27228c731534c0561ff8e3b92c440ea5a2c000a5,592,643,lab01/authcode-server/pom.xml;lab01/client-server/pom.xml;lab01/implicit-server/pom.xml;lab01/password-server/pom.xml;lab02/client-resttemplate/pom.xml;lab03/jwt-authserver/pom.xml;lab03/jwt-resourceserver/pom.xml;lab04/mobile-authserver/pom.xml;lab05/angularjs/oauth-ui-implicit/pom.xml;lab05/oauth-resource/pom.xml;lab05/oauth-server/pom.xml;lab05/pom.xml;lab06/social-github/pom.xml;lab07/state-param-security/state-client/pom.xml;lab07/state-param-security/state-oauth2server/pom.xml;,lab04/AuthCodeApp/app/build.gradle;lab04/AuthCodeApp/build.gradle;lab04/AuthCodeApp/settings.gradle;,,
jboss-openshift/openshift-quickstarts,https://github.com/jboss-openshift/openshift-quickstarts,master,9cd4d2f81bb8daf3b92196621849cc51a4a76282,90,644,datagrid/71/carmart/pom.xml;datagrid/carmart/pom.xml;datagrid71/carmart/pom.xml;datavirt/dynamicvdb-datafederation/app/datagrid-materialization/pom.xml;datavirt/dynamicvdb-datafederation/app/pom.xml;datavirt/hibernate-webapp/pom.xml;datavirt64/hibernate-webapp/pom.xml;decisionserver/hellorules-client/pom.xml;decisionserver/hellorules/pom.xml;decisionserver/helloworld/pom.xml;decisionserver/pom.xml;helloworld-mdb/pom.xml;jta-crash-rec-eap/pom.xml;kitchensink-managed-ds/pom.xml;kitchensink-mongodb/pom.xml;processserver/library-client/pom.xml;processserver/library/pom.xml;processserver/pom.xml;processserver/timerprocess/pom.xml;todolist/pom.xml;todolist/todolist-jdbc/pom.xml;todolist/todolist-mongodb/pom.xml;tomcat-jdbc/pom.xml;tomcat-websocket-chat/pom.xml;undertow-jdbc/pom.xml;undertow-servlet/pom.xml;,,,
anggrayudi/android-hidden-api,https://github.com/anggrayudi/android-hidden-api,master,66e2373fea8cfb9dbea522743603ccd45ed2aca2,3188,646,,build.gradle;resources-helper/build.gradle;sample/build.gradle;settings.gradle;,,
jhipster/jhipster-registry,https://github.com/jhipster/jhipster-registry,main,d4de3449db4f8308a1f527e10138ee708957e5de,656,647,pom.xml;,,,.github/workflows/github-ci.yml;.github/workflows/publish_docker.yml;
gitblit/gitblit,https://github.com/gitblit/gitblit,master,d6f6ac3d3f214ff648aa92e4c5c6d8500db6b244,2086,647,,,.travis.yml;,.github/workflows/ci-build.yml;.github/workflows/nightly-build.yml;
meefik/linuxdeploy,https://github.com/meefik/linuxdeploy,master,d2f1af07a2f4880eae7da0d33b79691716ff9883,4137,647,,app/build.gradle;build.gradle;settings.gradle;,,
killme2008/aviatorscript,https://github.com/killme2008/aviatorscript,master,e03da9b367eda03f08bb25245b20c2b3155854b1,3199,648,pom.xml;,,.travis.yml;,
GoogleLLP/SuperMarket,https://github.com/GoogleLLP/SuperMarket,master,96211d64e766c1e3c453b8bfaf7a51557a398e61,1714,652,cart/pom.xml;common/pom.xml;eureka/pom.xml;image/pom.xml;instant-buy/pom.xml;order/pom.xml;pom.xml;product/pom.xml;search/pom.xml;user/pom.xml;zuul-gateway/pom.xml;,,,
nayuki/Project-Euler-solutions,https://github.com/nayuki/Project-Euler-solutions,master,d70fbdf0bdbcb66c22ecfdd3499c0d38e108be05,1631,652,,,,
aosp-mirror/platform_packages_apps_settings,https://github.com/aosp-mirror/platform_packages_apps_settings,master,81d1cd08716d25c8aad1c030fb6e66d1be7922f8,459,653,,,,
north2016/T-MVP,https://github.com/north2016/T-MVP,master,54907cc2080428ac46ca7527184bf5a6e284da17,2733,654,,app/build.gradle;apt/build.gradle;build.gradle;lib/build.gradle;plugin/build.gradle;settings.gradle;,,
jimmysuncpt/Algorithms,https://github.com/jimmysuncpt/Algorithms,master,c3efb947ba883e7b62937c8106bb03b9539a364c,2075,657,,,,
wso2/product-apim,https://github.com/wso2/product-apim,master,dcb490b6ffe31461e8186c48d3ea664038eb1d79,628,658,modules/authenticators/pom.xml;modules/callhome/pom.xml;modules/distribution/apim-is-plugin/pom.xml;modules/distribution/pom.xml;modules/distribution/product/pom.xml;modules/features/pom.xml;modules/features/product/org.wso2.am.multitenancy.dashboard.ui.feature/pom.xml;modules/features/product/org.wso2.am.security.feature/pom.xml;modules/features/product/org.wso2.am.styles.feature/pom.xml;modules/features/product/pom.xml;modules/features/service/org.wso2.stratos.apimgt.dashboard.ui.feature/pom.xml;modules/features/service/org.wso2.stratos.apimgt.login.ui.feature/pom.xml;modules/features/service/org.wso2.stratos.apimgt.styles.feature/pom.xml;modules/features/service/org.wso2.stratos.apimgt.utils.feature/pom.xml;modules/features/service/pom.xml;modules/integration/pom.xml;modules/integration/tests-common/admin-clients/pom.xml;modules/integration/tests-common/backend-service/jaxrs-app/pom.xml;modules/integration/tests-common/backend-service/monitor-app/pom.xml;modules/integration/tests-common/backend-service/monitor-app/war/META-INF/maven/ArtifactDeploymentMonitor/ArtifactDeploymentMonitor/pom.xml;modules/integration/tests-common/backend-service/pom.xml;modules/integration/tests-common/clients/admin/pom.xml;modules/integration/tests-common/clients/gateway/pom.xml;modules/integration/tests-common/clients/internal-api/pom.xml;modules/integration/tests-common/clients/pom.xml;modules/integration/tests-common/clients/publisher/pom.xml;modules/integration/tests-common/clients/service-catalog/pom.xml;modules/integration/tests-common/clients/store/pom.xml;modules/integration/tests-common/extenstions/org.wso2.am.thirdparty.km/pom.xml;modules/integration/tests-common/extenstions/pom.xml;modules/integration/tests-common/framework-extensions/pom.xml;modules/integration/tests-common/integration-test-extensions/pom.xml;modules/integration/tests-common/integration-test-utils/pom.xml;modules/integration/tests-common/pom.xml;modules/integration/tests-common/ui-pages/pom.xml;modules/integration/tests-integration/pom.xml;modules/integration/tests-integration/tests-backend/pom.xml;modules/integration/tests-integration/tests-benchmark/pom.xml;modules/integration/tests-integration/tests-config/pom.xml;modules/is-km/pom.xml;modules/oauth2-grant-types/pom.xml;modules/org.wso2.am.multitenancy.dashboard.ui/pom.xml;modules/org.wso2.stratos.apimgt.dashboard.ui/pom.xml;modules/org.wso2.stratos.apimgt.login.ui/pom.xml;modules/p2-profile/pom.xml;modules/p2-profile/product/pom.xml;modules/styles/pom.xml;modules/styles/product/pom.xml;modules/styles/service/pom.xml;pom.xml;sample-scenarios/backend/pom.xml;sample-scenarios/clients/admin/pom.xml;sample-scenarios/clients/pom.xml;sample-scenarios/clients/publisher/pom.xml;sample-scenarios/clients/store/pom.xml;sample-scenarios/pom.xml;sample-scenarios/sample-utils/pom.xml;sample-scenarios/sample1/pom.xml;sample-scenarios/sample10/pom.xml;sample-scenarios/sample2/pom.xml;sample-scenarios/sample4/pom.xml;sample-scenarios/sample7/pom.xml;sample-scenarios/sample8/pom.xml;sample-scenarios/sample9/pom.xml;,modules/integration/tests-common/clients/admin/build.gradle;modules/integration/tests-common/clients/admin/settings.gradle;modules/integration/tests-common/clients/publisher/build.gradle;modules/integration/tests-common/clients/publisher/settings.gradle;modules/integration/tests-common/clients/service-catalog/build.gradle;modules/integration/tests-common/clients/service-catalog/settings.gradle;modules/integration/tests-common/clients/store/build.gradle;modules/integration/tests-common/clients/store/settings.gradle;,modules/integration/tests-common/clients/admin/.travis.yml;modules/integration/tests-common/clients/internal-api/.travis.yml;modules/integration/tests-common/clients/publisher/.travis.yml;modules/integration/tests-common/clients/service-catalog/.travis.yml;modules/integration/tests-common/clients/store/.travis.yml;,.github/workflows/Build-pack.yml;.github/workflows/macos-jdk11.yml;.github/workflows/macos-jdk8.yml;.github/workflows/maven.yml;.github/workflows/ubuntu-jdk11.yml;.github/workflows/ubuntu-jdk8.yml;.github/workflows/windows-jdk11.yml;.github/workflows/windows-jdk8.yml;
