name,link,Default Branch,SHA,Stargazers Count,Forks Count,Maven,Gradle,Travis CI,Github Actions,Maven Jacoco, Maven Cobertura,Maven Javadoc,Gradle Jacoco,Gradle Cobertura,Gradle Javadoc,Travis Codecov,Travis Jacoco, Travis Cobertura,Travis Javadoc,GA Codecov,GA Jacoco, GA Cobertura,GA Javadoc
springframeworkguru/springbootwebapp,https://github.com/springframeworkguru/springbootwebapp,master,afa695b7b1be1e5978320175ea2aaf13be0bd013,461,1170,pom.xml;,,,,,,,,,,,,,,,,,
githubtraining/hellogitworld,https://github.com/githubtraining/hellogitworld,master,ef7bebf8bdb1919d947afe46ab4b2fb4278039b3,31,1178,pom.xml;,build.gradle;,.travis.yml;,,,,,,,,,,,,,,,
eoecn/android-app,https://github.com/eoecn/android-app,master,79611f31f71492483dcf23733d5c161b8db69038,1184,1195,,,,,,,,,,,,,,,,,,
spring-cloud/spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,main,399c9ec6b41e36887503feeb025477041a7e7e69,1806,1199,docs/pom.xml;pom.xml;spring-cloud-config-client-tls-tests/pom.xml;spring-cloud-config-client/pom.xml;spring-cloud-config-dependencies/pom.xml;spring-cloud-config-monitor/pom.xml;spring-cloud-config-sample/pom.xml;spring-cloud-config-server/pom.xml;spring-cloud-starter-config/pom.xml;,,,,pom.xml;,,,,,,,,,,,,,
Ficoxl/JamsMusicPlayer,https://github.com/Ficoxl/JamsMusicPlayer,master,8cec9fe548c59151232fdff08b30aa1833ebce3f,7,1200,picasso/pom.xml;,build.gradle;circularImageView/build.gradle;dragsortlistviewlibrary/build.gradle;jamsMusicPlayer/build.gradle;licensesdialoglibrary/build.gradle;picasso/build.gradle;quickScroll/build.gradle;settings.gradle;velocityviewpagerlibrary/build.gradle;viewpagerindicatorlibrary/build.gradle;,,,,,,,,,,,,,,,,
derekoneil/twitter-feed-oke,https://github.com/derekoneil/twitter-feed-oke,master,b480f5d3e2aff7b8ffb6255b5c0da08e8351bd99,13,1204,pom.xml;,,,,,,,,,,,,,,,,,
journeyapps/zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,master,2a65a6c9732230ab0950ce5dd61b6c980266b471,5137,1206,,build.gradle;sample/build.gradle;settings.gradle;zxing-android-embedded/build.gradle;,,.github/workflows/build.yml;,,,,,,,,,,,,,,
testcontainers/testcontainers-java,https://github.com/testcontainers/testcontainers-java,master,3395ceba894b2f58e37524e1df4786f662c4aab5,6087,1211,,bom/build.gradle;build.gradle;buildSrc/build.gradle;core/build.gradle;docs/examples/junit4/generic/build.gradle;docs/examples/junit4/redis/build.gradle;docs/examples/junit5/redis/build.gradle;docs/examples/spock/redis/build.gradle;examples/build.gradle;examples/cucumber/build.gradle;examples/disque-job-queue/build.gradle;examples/kafka-cluster/build.gradle;examples/linked-container/build.gradle;examples/mongodb-container/build.gradle;examples/neo4j-container/build.gradle;examples/redis-backed-cache-testng/build.gradle;examples/redis-backed-cache/build.gradle;examples/selenium-container/build.gradle;examples/settings.gradle;examples/singleton-container/build.gradle;examples/solr-container/build.gradle;examples/spring-boot-kotlin-redis/build.gradle;examples/spring-boot/build.gradle;gradle/ci-support.gradle;gradle/japicmp.gradle;gradle/publishing.gradle;gradle/shading.gradle;modules/azure/build.gradle;modules/build.gradle;modules/cassandra/build.gradle;modules/clickhouse/build.gradle;modules/cockroachdb/build.gradle;modules/couchbase/build.gradle;modules/database-commons/build.gradle;modules/db2/build.gradle;modules/dynalite/build.gradle;modules/elasticsearch/build.gradle;modules/gcloud/build.gradle;modules/hivemq/build.gradle;modules/influxdb/build.gradle;modules/jdbc-test/build.gradle;modules/jdbc/build.gradle;modules/junit-jupiter/build.gradle;modules/k3s/build.gradle;modules/kafka/build.gradle;modules/localstack/build.gradle;modules/mariadb/build.gradle;modules/mockserver/build.gradle;modules/mongodb/build.gradle;modules/mssqlserver/build.gradle;modules/mysql/build.gradle;modules/neo4j/build.gradle;modules/nginx/build.gradle;modules/oracle-xe/build.gradle;modules/orientdb/build.gradle;modules/postgresql/build.gradle;modules/presto/build.gradle;modules/pulsar/build.gradle;modules/r2dbc/build.gradle;modules/rabbitmq/build.gradle;modules/selenium/build.gradle;modules/solr/build.gradle;modules/spock/build.gradle;modules/toxiproxy/build.gradle;modules/trino/build.gradle;modules/vault/build.gradle;settings.gradle;test-support/build.gradle;,,.github/workflows/ci-docker-wormhole.yml;.github/workflows/ci-examples.yml;.github/workflows/ci-rootless.yml;.github/workflows/ci.yml;.github/workflows/labeler.yml;.github/workflows/release-drafter.yml;.github/workflows/release.yml;.github/workflows/update-docs-version.yml;.github/workflows/update-gradle-wrapper.yml;,,,,,,build.gradle;gradle/ci-support.gradle;gradle/publishing.gradle;,,,,,,,,
gshipley/openshift3mlbparks,https://github.com/gshipley/openshift3mlbparks,master,8820206634aa989ca9644a3eaa7ef017acf0b8b3,41,1217,pom.xml;,,,,,,,,,,,,,,,,,
pedrovgs/EffectiveAndroidUI,https://github.com/pedrovgs/EffectiveAndroidUI,master,4249edce6180274156e5bcdf21191890f1c3b42c,6040,1223,,app/build.gradle;build.gradle;settings.gradle;,.travis.yml;,,,,,,,,,,,,,,,
FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,2.14,e7ab4559e75c38eae89adcc74b8c54bd053a049f,3075,1225,pom.xml;,,.travis.yml;,.github/workflows/codeql-analysis.yml;.github/workflows/main.yml;,pom.xml;,,pom.xml;,,,,,,,,,.github/workflows/main.yml;,,
forezp/SpringBootLearning,https://github.com/forezp/SpringBootLearning,master,65527095133583ab4969bb9a82866eebc7a99b2a,2128,1230,firstspringboot-2h/pom.xml;sharding-jdbc-example/pom.xml;sharding-jdbc-example/sharding-jdbc-db-ms-tbl/pom.xml;sharding-jdbc-example/sharding-jdbc-master-slave/pom.xml;sharding-jdbc-example/shareding-jdbc-master-slave-tables/pom.xml;springboot-aipdoc/pom.xml;springboot-asynchronous-methods/pom.xml;springboot-beatlsql/pom.xml;springboot-cacahe-data-with-spring/pom.xml;springboot-config/pom.xml;springboot-elk/pom.xml;springboot-first-application/pom.xml;springboot-handling-form-submission/pom.xml;springboot-jdbc/pom.xml;springboot-jms/pom.xml;springboot-jpa/pom.xml;springboot-mongodb/pom.xml;springboot-multi-module/application/pom.xml;springboot-multi-module/libary/pom.xml;springboot-multi-module/pom.xml;springboot-mybatis-tx/pom.xml;springboot-mybatis/pom.xml;springboot-rabbitmq/pom.xml;springboot-redis-message/pom.xml;springboot-restdocs/pom.xml;springboot-resttemplate/pom.xml;springboot-scheduling-tasks/pom.xml;springboot-swagger/pom.xml;springboot-upload-file/pom.xml;springboot-validate-form/pom.xml;springboot-with-docker/pom.xml;version2.x/spring-kafka-demo/pom.xml;version2.x/springboot-zk-demo/pom.xml;,,,,,,,,,,,,,,,,,
RichardWarburton/java-8-lambdas-exercises,https://github.com/RichardWarburton/java-8-lambdas-exercises,master,87fdadf617461dcd22badbd6f69a457e37e1c42f,1712,1232,pom.xml;,,,,,,,,,,,,,,,,,
rakeshcusat/Code4Reference,https://github.com/rakeshcusat/Code4Reference,master,0eccb86f914c3bff4dd6abfa7223a2c8269640ca,204,1237,,GradleExample/custom-plugin-1/plugin/build.gradle;GradleExample/custom-plugin-1/plugin/settings.gradle;GradleExample/custom-plugin-1/user/build.gradle;GradleExample/custom-plugin-2/plugin/build.gradle;GradleExample/custom-plugin-2/plugin/settings.gradle;GradleExample/custom-plugin-2/user/build.gradle;GradleExample/xmlparsing/build.gradle;JMeter/build.gradle;Miscellaneous/env_var/build.gradle;webApplication/HelloWorldWebApp/build.gradle;,,,,,,,,,,,,,,,,
prontera/spring-cloud-rest-tcc,https://github.com/prontera/spring-cloud-rest-tcc,master,20eda7129afe257242d0c29c80837fd42aa516d7,2571,1237,pom.xml;rest-tcc-commons/pom.xml;rest-tcc-contract/pom.xml;rest-tcc-projects/pom.xml;rest-tcc-projects/rest-tcc-account-client/pom.xml;rest-tcc-projects/rest-tcc-account/pom.xml;rest-tcc-projects/rest-tcc-order/pom.xml;rest-tcc-projects/rest-tcc-product-client/pom.xml;rest-tcc-projects/rest-tcc-product/pom.xml;rest-tcc-projects/rest-tcc-service-discovery/pom.xml;,,,,,,,,,,,,,,,,,
jeecgboot/jeecg,https://github.com/jeecgboot/jeecg,master,2608008efc47594c8920d4de74f3b3d475c348c2,2063,1238,pom.xml;,,,,,,,,,,,,,,,,,
zq2599/blog_demos,https://github.com/zq2599/blog_demos,master,70651653bd4358d18cd8031ea9d9a545cb74a543,2527,1238,cassandrahelloworld/pom.xml;customizeapplicationcontext/pom.xml;customizeapplicationevent/pom.xml;customizeaware/pom.xml;customizebeandefinitionregistrypostprocessor/pom.xml;customizebeanfactorypostprocessor/pom.xml;customizebeanpostprocessor/pom.xml;customizeimport/pom.xml;customizeimportselector/pom.xml;customizelifecycle/pom.xml;customizepropertyverify/pom.xml;customizestarter/addservice/pom.xml;customizestarter/customizeapi/pom.xml;customizestarter/customizeservicestarter/pom.xml;customizestarter/minusservice/pom.xml;customizestarter/pom.xml;customizestartertestdemo/pom.xml;delayrabbitmqconsumer/pom.xml;disconf-standalone-demo/pom.xml;disconfdemo/pom.xml;dlfj-tutorials/classifier-iris/pom.xml;dlfj-tutorials/commons/pom.xml;dlfj-tutorials/ndarray-experience/pom.xml;dlfj-tutorials/pom.xml;dlfj-tutorials/predict-number-image/pom.xml;dlfj-tutorials/simple-convolution/pom.xml;dockerhealthcheck/pom.xml;dockerlayerdemo/pom.xml;dubbo_service_consumer/pom.xml;dubbo_service_provider/pom.xml;dubbopractice/helloxmldirectconsumer/pom.xml;dubbopractice/helloxmldirectprovider/pom.xml;dubbopractice/pom.xml;dubbopractice/practiceinterface/pom.xml;dubbopractice/springbootmulticastconsumer/pom.xml;dubbopractice/springbootmulticastprovider/pom.xml;dubbopractice/springbootzkconsumer/pom.xml;dubbopractice/springbootzkprovider/pom.xml;elasticsearch-tutorials/basic-crud/pom.xml;elasticsearch-tutorials/crud-with-security/pom.xml;elasticsearch-tutorials/object-from-json/pom.xml;elasticsearch-tutorials/pom.xml;elkdemo/pom.xml;fileserverdemo/pom.xml;flink-tutorials/pom.xml;flink-tutorials/single-springboot-job/pom.xml;flink-tutorials/springboot-job/pom.xml;flinkdatasourcedemo/dependency-reduced-pom.xml;flinkdatasourcedemo/pom.xml;flinkkafkademo/dependency-reduced-pom.xml;flinkkafkademo/pom.xml;flinksinkdemo/dependency-reduced-pom.xml;flinksinkdemo/pom.xml;flinksql/pom.xml;flinkstudy/pom.xml;gatewaydemo/eureak/pom.xml;gatewaydemo/gateway/pom.xml;gatewaydemo/pom.xml;gatewaydemo/provider/pom.xml;guavalimitdemo/pom.xml;hbasedemo/pom.xml;hellojib/pom.xml;hiveudf/pom.xml;jacksondemo/annotation/pom.xml;jacksondemo/beans/pom.xml;jacksondemo/core/pom.xml;jacksondemo/databind/pom.xml;jacksondemo/pom.xml;jacksondemo/springbootconfigbean/pom.xml;jacksondemo/springbootproperties/pom.xml;javacv-tutorials/basic-demo/pom.xml;javacv-tutorials/face-detect-demo/pom.xml;javacv-tutorials/ffmpeg-basic/pom.xml;javacv-tutorials/pom.xml;javacv-tutorials/simple-grab-push/pom.xml;javacv-tutorials/yolo-demo/pom.xml;jenkinsremotedemo/pom.xml;jib-error-demo/pom.xml;junitpractice/advanced/pom.xml;junitpractice/assertassume/pom.xml;junitpractice/conditional/pom.xml;junitpractice/junit5experience/pom.xml;junitpractice/parameterized/pom.xml;junitpractice/pom.xml;junitpractice/simplebean/pom.xml;junitpractice/tag/pom.xml;k8sgatewaydemo/pom.xml;k8spvdemo/pom.xml;k8stomcatdemo/pom.xml;kafka01103consumer/pom.xml;kafka01103producer/pom.xml;kafka_consumer/pom.xml;kafka_producer/pom.xml;kafkaclusterconsumerdemo/pom.xml;kafkaclusterproducerdemo/pom.xml;kafkademo/pom.xml;kubernetesclient/fluent/pom.xml;kubernetesclient/helloworld/pom.xml;kubernetesclient/openapi/pom.xml;kubernetesclient/outsidecluster/pom.xml;kubernetesclient/patch/pom.xml;kubernetesclient/pom.xml;kubernetesclient/protobufclient/pom.xml;kubernetesclient/yaml/pom.xml;kurentodemo/helloworld/pom.xml;kurentodemo/player-with-record/pom.xml;kurentodemo/pom.xml;loadbalancedemo/pom.xml;mavendockerplugindemo/pom.xml;messagettlproducer/pom.xml;mongodbreplicationdemo/pom.xml;mvnDemoClient/pom.xml;mvnDemoLib/pom.xml;mvndemoserver/pom.xml;mybatis/curd/pom.xml;mybatis/druidonesource/pom.xml;mybatis/druidtwosource/pom.xml;mybatis/pom.xml;mybatis/relatedoperation/pom.xml;mybatis/simple/pom.xml;nacosdemo/configdemo/pom.xml;nacosdemo/pom.xml;nacosdemo/simpleconsumer/pom.xml;nacosdemo/simpleprovider/pom.xml;netflixdemo/pom.xml;netflixdemo/simpleeureka/pom.xml;nginx-clojure-tutorials/filter-demo/pom.xml;nginx-clojure-tutorials/handler-demo/pom.xml;nginx-clojure-tutorials/helloworld/pom.xml;nginx-clojure-tutorials/pom.xml;nginx-clojure-tutorials/shared-map-demo/pom.xml;nginx-clojure-tutorials/simple-hello/pom.xml;pinpoint185demo/pom.xml;pinpoint185demo/service-a/pom.xml;pinpoint185demo/service-b/pom.xml;pinpointtracedemo/pom.xml;probedemo/pom.xml;prometheusdemo/pom.xml;quarkus-tutorials/basic-cache/pom.xml;quarkus-tutorials/basic-db/pom.xml;quarkus-tutorials/basic-di/pom.xml;quarkus-tutorials/multi-db-demo/pom.xml;quarkus-tutorials/pom.xml;queuettlproducer/pom.xml;rabbitmqconsumer/pom.xml;rabbitmqproducer/pom.xml;redis-performance-demo-kryo/pom.xml;redis-performance-demo-string/pom.xml;redisdemo/pom.xml;redissentineldemo/pom.xml;rxdemo/pom.xml;socketwordcountdemo/pom.xml;sparkdemo/pom.xml;sparkwordcount/pom.xml;spring-cloud-k8s-account-service/pom.xml;spring-cloud-k8s-web-service/pom.xml;spring-cloud-square-tutorials/client/pom.xml;spring-cloud-square-tutorials/consumer-okhttp/pom.xml;spring-cloud-square-tutorials/consumer-retrofit-okhttp/pom.xml;spring-cloud-square-tutorials/consumer-retrofit-webflux/pom.xml;spring-cloud-square-tutorials/eureka/pom.xml;spring-cloud-square-tutorials/pom.xml;spring-cloud-square-tutorials/provider/pom.xml;spring-cloud-tutorials/circuitbreaker-gateway/pom.xml;spring-cloud-tutorials/common/pom.xml;spring-cloud-tutorials/gateway-by-code/pom.xml;spring-cloud-tutorials/gateway-by-loadbalance/pom.xml;spring-cloud-tutorials/gateway-change-body/pom.xml;spring-cloud-tutorials/gateway-dynamic-by-nacos/pom.xml;spring-cloud-tutorials/gateway-dynamic-route/pom.xml;spring-cloud-tutorials/gateway-nacos-config/pom.xml;spring-cloud-tutorials/gateway-requestratelimiter/pom.xml;spring-cloud-tutorials/hello-gateway/pom.xml;spring-cloud-tutorials/jaeger-annonation-demo/pom.xml;spring-cloud-tutorials/jaeger-service-consumer/pom.xml;spring-cloud-tutorials/jaeger-service-provider/pom.xml;spring-cloud-tutorials/pom.xml;spring-cloud-tutorials/provider-for-test-user/pom.xml;spring-cloud-tutorials/provider-hello/pom.xml;spring-native-tutorials/pom.xml;spring-native-tutorials/webmvc/pom.xml;springbeans_modify/pom.xml;springboot-app-docker-health-check/pom.xml;springboot-redis-kyro-demo/pom.xml;springbootfileserver/pom.xml;springbootpractice/junit/pom.xml;springbootpractice/pom.xml;springbootsidecardemo/pom.xml;springcloudcustomizelistener/pom.xml;springclouddeepconsumer/pom.xml;springclouddeepeureka/pom.xml;springclouddeepprovider/pom.xml;springcloudk8sconfigdemo/pom.xml;springcloudk8sdiscovery/pom.xml;springcloudk8sreloadconfigdemo/pom.xml;springcloudscaledemo/eureka-server/pom.xml;springcloudscaledemo/service-consumer/pom.xml;springcloudscaledemo/service-provider/pom.xml;springcoredemo/pom.xml;springcustomize/pom.xml;springmvcfileserver/pom.xml;springmybatisexceptiondemo/pom.xml;springschemademo/pom.xml;stopwatchdemo/pom.xml;threadpooldemoserver/pom.xml;uploadfileclient/pom.xml;wait-for-it-demo/eureka/pom.xml;wait-for-it-demo/pom.xml;wait-for-it-demo/service/pom.xml;weatherservice/pom.xml;webdemo/pom.xml;wikipediaeditstreamdemo/dependency-reduced-pom.xml;wikipediaeditstreamdemo/pom.xml;zabbixcustomitemdemo/pom.xml;zookeeperdemo/pom.xml;,disruptor-tutorials/.gradle;disruptor-tutorials/.gradle/6.8;disruptor-tutorials/.gradle/6.8/executionHistory;disruptor-tutorials/.gradle/6.8/executionHistory/executionHistory.bin;disruptor-tutorials/.gradle/6.8/executionHistory/executionHistory.lock;disruptor-tutorials/.gradle/6.8/fileChanges;disruptor-tutorials/.gradle/6.8/fileChanges/last-build.bin;disruptor-tutorials/.gradle/6.8/fileHashes;disruptor-tutorials/.gradle/6.8/fileHashes/fileHashes.bin;disruptor-tutorials/.gradle/6.8/fileHashes/fileHashes.lock;disruptor-tutorials/.gradle/6.8/fileHashes/resourceHashesCache.bin;disruptor-tutorials/.gradle/6.8/gc.properties;disruptor-tutorials/.gradle/6.8/javaCompile;disruptor-tutorials/.gradle/6.8/javaCompile/classAnalysis.bin;disruptor-tutorials/.gradle/6.8/javaCompile/jarAnalysis.bin;disruptor-tutorials/.gradle/6.8/javaCompile/javaCompile.lock;disruptor-tutorials/.gradle/6.8/javaCompile/taskHistory.bin;disruptor-tutorials/.gradle/buildOutputCleanup;disruptor-tutorials/.gradle/buildOutputCleanup/buildOutputCleanup.lock;disruptor-tutorials/.gradle/buildOutputCleanup/cache.properties;disruptor-tutorials/.gradle/buildOutputCleanup/outputFiles.bin;disruptor-tutorials/.gradle/checksums;disruptor-tutorials/.gradle/checksums/checksums.lock;disruptor-tutorials/.gradle/checksums/md5-checksums.bin;disruptor-tutorials/.gradle/checksums/sha1-checksums.bin;disruptor-tutorials/.gradle/configuration-cache;disruptor-tutorials/.gradle/configuration-cache/gc.properties;disruptor-tutorials/.gradle/vcs-1;disruptor-tutorials/.gradle/vcs-1/gc.properties;disruptor-tutorials/basic-event/build.gradle;disruptor-tutorials/build.gradle;disruptor-tutorials/consume-mode/build.gradle;disruptor-tutorials/low-level-operate/build.gradle;disruptor-tutorials/settings.gradle;gradlespringbootdemo/.gradle;gradlespringbootdemo/.gradle/6.3;gradlespringbootdemo/.gradle/6.3/executionHistory;gradlespringbootdemo/.gradle/6.3/executionHistory/executionHistory.bin;gradlespringbootdemo/.gradle/6.3/executionHistory/executionHistory.lock;gradlespringbootdemo/.gradle/6.3/fileChanges;gradlespringbootdemo/.gradle/6.3/fileChanges/last-build.bin;gradlespringbootdemo/.gradle/6.3/fileContent;gradlespringbootdemo/.gradle/6.3/fileContent/fileContent.lock;gradlespringbootdemo/.gradle/6.3/fileHashes;gradlespringbootdemo/.gradle/6.3/fileHashes/fileHashes.bin;gradlespringbootdemo/.gradle/6.3/fileHashes/fileHashes.lock;gradlespringbootdemo/.gradle/6.3/fileHashes/resourceHashesCache.bin;gradlespringbootdemo/.gradle/6.3/gc.properties;gradlespringbootdemo/.gradle/6.3/javaCompile;gradlespringbootdemo/.gradle/6.3/javaCompile/classAnalysis.bin;gradlespringbootdemo/.gradle/6.3/javaCompile/jarAnalysis.bin;gradlespringbootdemo/.gradle/6.3/javaCompile/javaCompile.lock;gradlespringbootdemo/.gradle/6.3/javaCompile/taskHistory.bin;gradlespringbootdemo/.gradle/6.5;gradlespringbootdemo/.gradle/6.5/executionHistory;gradlespringbootdemo/.gradle/6.5/executionHistory/executionHistory.bin;gradlespringbootdemo/.gradle/6.5/executionHistory/executionHistory.lock;gradlespringbootdemo/.gradle/6.5/fileChanges;gradlespringbootdemo/.gradle/6.5/fileChanges/last-build.bin;gradlespringbootdemo/.gradle/6.5/fileHashes;gradlespringbootdemo/.gradle/6.5/fileHashes/fileHashes.bin;gradlespringbootdemo/.gradle/6.5/fileHashes/fileHashes.lock;gradlespringbootdemo/.gradle/6.5/gc.properties;gradlespringbootdemo/.gradle/6.8.3;gradlespringbootdemo/.gradle/6.8.3/executionHistory;gradlespringbootdemo/.gradle/6.8.3/executionHistory/executionHistory.bin;gradlespringbootdemo/.gradle/6.8.3/executionHistory/executionHistory.lock;gradlespringbootdemo/.gradle/6.8.3/fileChanges;gradlespringbootdemo/.gradle/6.8.3/fileChanges/last-build.bin;gradlespringbootdemo/.gradle/6.8.3/fileHashes;gradlespringbootdemo/.gradle/6.8.3/fileHashes/fileHashes.bin;gradlespringbootdemo/.gradle/6.8.3/fileHashes/fileHashes.lock;gradlespringbootdemo/.gradle/6.8.3/fileHashes/resourceHashesCache.bin;gradlespringbootdemo/.gradle/6.8.3/gc.properties;gradlespringbootdemo/.gradle/6.8.3/javaCompile;gradlespringbootdemo/.gradle/6.8.3/javaCompile/classAnalysis.bin;gradlespringbootdemo/.gradle/6.8.3/javaCompile/jarAnalysis.bin;gradlespringbootdemo/.gradle/6.8.3/javaCompile/javaCompile.lock;gradlespringbootdemo/.gradle/6.8.3/javaCompile/taskHistory.bin;gradlespringbootdemo/.gradle/buildOutputCleanup;gradlespringbootdemo/.gradle/buildOutputCleanup/buildOutputCleanup.lock;gradlespringbootdemo/.gradle/buildOutputCleanup/cache.properties;gradlespringbootdemo/.gradle/buildOutputCleanup/outputFiles.bin;gradlespringbootdemo/.gradle/checksums;gradlespringbootdemo/.gradle/checksums/checksums.lock;gradlespringbootdemo/.gradle/checksums/md5-checksums.bin;gradlespringbootdemo/.gradle/checksums/sha1-checksums.bin;gradlespringbootdemo/.gradle/checksums/sha256-checksums.bin;gradlespringbootdemo/.gradle/checksums/sha512-checksums.bin;gradlespringbootdemo/.gradle/configuration-cache;gradlespringbootdemo/.gradle/configuration-cache/gc.properties;gradlespringbootdemo/.gradle/vcs-1;gradlespringbootdemo/.gradle/vcs-1/gc.properties;gradlespringbootdemo/build.gradle;gradlespringbootdemo/democlient/build.gradle;gradlespringbootdemo/settings.gradle;gradlespringbootdemo/webapp/build.gradle;grpc-tutorials/.gradle;grpc-tutorials/.gradle/6.8;grpc-tutorials/.gradle/6.8/executionHistory;grpc-tutorials/.gradle/6.8/executionHistory/executionHistory.bin;grpc-tutorials/.gradle/6.8/executionHistory/executionHistory.lock;grpc-tutorials/.gradle/6.8/fileChanges;grpc-tutorials/.gradle/6.8/fileChanges/last-build.bin;grpc-tutorials/.gradle/6.8/fileHashes;grpc-tutorials/.gradle/6.8/fileHashes/fileHashes.bin;grpc-tutorials/.gradle/6.8/fileHashes/fileHashes.lock;grpc-tutorials/.gradle/6.8/fileHashes/resourceHashesCache.bin;grpc-tutorials/.gradle/6.8/gc.properties;grpc-tutorials/.gradle/6.8/javaCompile;grpc-tutorials/.gradle/6.8/javaCompile/classAnalysis.bin;grpc-tutorials/.gradle/6.8/javaCompile/jarAnalysis.bin;grpc-tutorials/.gradle/6.8/javaCompile/javaCompile.lock;grpc-tutorials/.gradle/6.8/javaCompile/taskHistory.bin;grpc-tutorials/.gradle/buildOutputCleanup;grpc-tutorials/.gradle/buildOutputCleanup/buildOutputCleanup.lock;grpc-tutorials/.gradle/buildOutputCleanup/cache.properties;grpc-tutorials/.gradle/buildOutputCleanup/outputFiles.bin;grpc-tutorials/.gradle/checksums;grpc-tutorials/.gradle/checksums/checksums.lock;grpc-tutorials/.gradle/checksums/md5-checksums.bin;grpc-tutorials/.gradle/checksums/sha1-checksums.bin;grpc-tutorials/.gradle/configuration-cache;grpc-tutorials/.gradle/configuration-cache/gc.properties;grpc-tutorials/.gradle/vcs-1;grpc-tutorials/.gradle/vcs-1/gc.properties;grpc-tutorials/build.gradle;grpc-tutorials/client-stream-client-side/build.gradle;grpc-tutorials/client-stream-server-side/build.gradle;grpc-tutorials/cloud-client-side/build.gradle;grpc-tutorials/cloud-eureka/build.gradle;grpc-tutorials/cloud-server-side/build.gradle;grpc-tutorials/double-stream-client-side/build.gradle;grpc-tutorials/double-stream-server-side/build.gradle;grpc-tutorials/get-service-addr-from-etcd/build.gradle;grpc-tutorials/grpc-lib/build.gradle;grpc-tutorials/local-client/build.gradle;grpc-tutorials/local-server/build.gradle;grpc-tutorials/server-stream-client-side/build.gradle;grpc-tutorials/server-stream-server-side/build.gradle;grpc-tutorials/settings.gradle;jetcd-tutorials/.gradle;jetcd-tutorials/.gradle/6.3;jetcd-tutorials/.gradle/6.3/executionHistory;jetcd-tutorials/.gradle/6.3/executionHistory/executionHistory.bin;jetcd-tutorials/.gradle/6.3/executionHistory/executionHistory.lock;jetcd-tutorials/.gradle/6.3/fileChanges;jetcd-tutorials/.gradle/6.3/fileChanges/last-build.bin;jetcd-tutorials/.gradle/6.3/fileContent;jetcd-tutorials/.gradle/6.3/fileContent/fileContent.lock;jetcd-tutorials/.gradle/6.3/fileHashes;jetcd-tutorials/.gradle/6.3/fileHashes/fileHashes.bin;jetcd-tutorials/.gradle/6.3/fileHashes/fileHashes.lock;jetcd-tutorials/.gradle/6.3/fileHashes/resourceHashesCache.bin;jetcd-tutorials/.gradle/6.3/gc.properties;jetcd-tutorials/.gradle/6.3/javaCompile;jetcd-tutorials/.gradle/6.3/javaCompile/classAnalysis.bin;jetcd-tutorials/.gradle/6.3/javaCompile/jarAnalysis.bin;jetcd-tutorials/.gradle/6.3/javaCompile/javaCompile.lock;jetcd-tutorials/.gradle/6.3/javaCompile/taskHistory.bin;jetcd-tutorials/.gradle/buildOutputCleanup;jetcd-tutorials/.gradle/buildOutputCleanup/buildOutputCleanup.lock;jetcd-tutorials/.gradle/buildOutputCleanup/cache.properties;jetcd-tutorials/.gradle/buildOutputCleanup/outputFiles.bin;jetcd-tutorials/.gradle/checksums;jetcd-tutorials/.gradle/checksums/checksums.lock;jetcd-tutorials/.gradle/checksums/md5-checksums.bin;jetcd-tutorials/.gradle/checksums/sha1-checksums.bin;jetcd-tutorials/.gradle/vcs-1;jetcd-tutorials/.gradle/vcs-1/gc.properties;jetcd-tutorials/advanced-operate/build.gradle;jetcd-tutorials/base-operate/build.gradle;jetcd-tutorials/build.gradle;jetcd-tutorials/helloworld/build.gradle;jetcd-tutorials/settings.gradle;openfaas/currenttime/.gradle;openfaas/currenttime/.gradle/6.5.1;openfaas/currenttime/.gradle/6.5.1/executionHistory;openfaas/currenttime/.gradle/6.5.1/executionHistory/executionHistory.lock;openfaas/currenttime/.gradle/6.5.1/fileChanges;openfaas/currenttime/.gradle/6.5.1/fileChanges/last-build.bin;openfaas/currenttime/.gradle/6.5.1/fileHashes;openfaas/currenttime/.gradle/6.5.1/fileHashes/fileHashes.lock;openfaas/currenttime/.gradle/6.5.1/gc.properties;openfaas/currenttime/.gradle/buildOutputCleanup;openfaas/currenttime/.gradle/buildOutputCleanup/buildOutputCleanup.lock;openfaas/currenttime/.gradle/buildOutputCleanup/cache.properties;openfaas/currenttime/.gradle/checksums;openfaas/currenttime/.gradle/checksums/checksums.lock;openfaas/currenttime/.gradle/checksums/md5-checksums.bin;openfaas/currenttime/.gradle/checksums/sha1-checksums.bin;openfaas/currenttime/.gradle/vcs-1;openfaas/currenttime/.gradle/vcs-1/gc.properties;openfaas/currenttime/build.gradle;openfaas/currenttime/settings.gradle;,,,,,,,,,,,,,,,,
