    645 /home/runner/work/soot/soot/src/main/generated/
    337 /home/runner/work/soot/soot/eclipse/
    253 /home/runner/work/soot/soot/tutorial/
     39 /home/runner/work/soot/soot/src/it/tests/
     14 /home/runner/work/soot/soot/optimizing-ci-builds-ci-analysis/step-details/
     13 /home/runner/work/soot/soot/src/main/xml/
     13 /home/runner/work/soot/soot/.git/hooks/
     11 /home/runner/work/soot/soot/src/test/resources/
      8 /home/runner/work/soot/soot/doc/
      6 /home/runner/work/soot/soot/src/systemTest/targets-resources/
      5 /home/runner/work/soot/soot/src/main/resources/
      2 /home/runner/work/soot/soot/src/systemTest/resources/
      2 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/tests/
      2 /home/runner/work/soot/soot/src/main/grammar/
      2 /home/runner/work/soot/soot/.github/ISSUE_TEMPLATE/
      1 /home/runner/work/soot/soot/;TODO.txt;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;LocalCreation.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;IdentityOperationEliminator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;IdentityCastEliminator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;FieldStaticnessCorrector.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;FastAvailableExpressions.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;FastAvailableExpressionsAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;Evaluator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;EqualUsesAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;EqualLocalsAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;EmptySwitchEliminator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;DefaultLocalCreation.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;DeadAssignmentEliminator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;CopyPropagator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;ConstantPropagatorAndFolder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;ConstantCastEliminator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;ConditionalBranchFolder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;CommonSubexpressionEliminator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;CommonPrecedingEqualValueAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;AvailableExpressions.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/scalar/;AbstractStaticnessCorrector.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/reflection/;ReflInliner.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/reflection/;ReflectiveCallsInliner.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/reflection/;ReflectionTraceInfo.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/reflection/;ConstantInvokeMethodBaseTransformer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/util/;NativeMethodDriver.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/util/;NativeHelper.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;Union.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;UnionFactory.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;StrongLocalMustAliasAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;StmtRWSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;SiteRWSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;SideEffectTagger.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;SideEffectAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;RWSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/representations/;TypeConstants.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/representations/;ReferenceVariable.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/representations/;GeneralConstObject.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/representations/;Environment.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/representations/;ConstantObject.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/representations/;AbstractObject.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;PASideEffectTester.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;ParameterAliasTagger.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;SunMiscUnsafeNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;SunMiscSignalNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;SunMiscSignalHandlerNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;NOTES.ps;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;NOTES;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;NativeMethodNotSupportedException.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;NativeMethodClass.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaUtilZipZipFileNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaUtilZipZipEntryNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaUtilZipInflaterNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaUtilZipCRC32Native.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaUtilTimeZoneNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaUtilResourceBundleNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaUtilJarJarFileNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaSecurityAccessControllerNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaNetInetAddressNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaNetInetAddressImplNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangThrowableNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangThreadNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangSystemNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangStringNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangStrictMathNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangShutdownNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangSecurityManagerNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangRuntimeNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangReflectProxyNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangReflectMethodNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangReflectFieldNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangReflectConstructorNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangReflectArrayNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangPackageNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangObjectNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangFloatNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangDoubleNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangClassNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangClassLoaderNativeLibraryNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaLangClassLoaderNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaIoObjectStreamClassNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaIoObjectOutputStreamNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaIoObjectInputStreamNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaIoFileSystemNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaIoFileOutputStreamNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaIoFileInputStreamNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/nativemethods/;JavaIoFileDescriptorNative.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;MethodRWSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;MemoryEfficientRasUnion.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;LocalTypeSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;LocalMustNotAliasAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;LocalMustAliasAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;LocalMayAliasAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;InstanceKey.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;FullRWSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;FullObjectSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;FieldRWTagger.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;DumbPointerAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;DependenceTag.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;DependenceTagAggregator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;DependenceGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;CodeBlockRWSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;CastCheckTag.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;CastCheckEliminator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/;CastCheckEliminatorDumper.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/invoke/;ThrowManager.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/invoke/;SynchronizerManager.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/invoke/;StaticMethodBinder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/invoke/;StaticInliner.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/invoke/;SiteInliner.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/invoke/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/invoke/;InlinerSafetyManager.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/invoke/;AccessManager.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;UseFinder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;SmartMethodLocalObjectsAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;SmartMethodInfoFlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;SimpleMethodLocalObjectsAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;SimpleMethodInfoFlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;LocalObjectsAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;InfoFlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;FakeJimpleLocal.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;ClassLocalObjectsAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;ClassInfoFlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;CallLocalityContext.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;CallChain.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;CachedEquivalentValue.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/;AbstractDataSource.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/;SortableCSVString.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/;Main.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/libsumm/;Main.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/libsumm/;FixedMethods.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/;JimpleIFDSSolver.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/;JimpleIDESolver.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/icfg/;OnTheFlyJimpleBasedICFG.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/icfg/;JimpleBasedInterproceduralCFG.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/icfg/dotexport/;ICFGDotVisualizer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/icfg/;BiDiInterproceduralCFG.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/icfg/;BackwardsInterproceduralCFG.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/icfg/;AbstractJimpleBasedICFG.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/exampleproblems/;IFDSUninitializedVariables.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/exampleproblems/;IFDSReachingDefinitions.java_214739438373;
